product_id,language_id,name,h2
545,2,"Place an order for flowers bouquet of &quot;Blind date bouquet&quot; with delivery Minsk, Belarus",**Order the Stunning Blind Date Bouquet for Delivery in Minsk**
619,1,"Оформите заказ на букет из 21 тюльпана &quot;Весна&quot; с доставкой Минск, Беларусь","Закажите роскошный букет из 21 тюльпана ""Весна"" с доставкой в Минск!"
619,2,"Fast delivery of flower bouquet &quot;Spring&quot;, 21 tulips in Minsk","""Express Delivery of 'Spring' Flower Bouquet: 21 Tulips in Minsk"""
839,1,"Быстрая доставка букет из альстромерий, гвоздик и хризантем в Минске","""Быстрая доставка букета из альстромерий, гвоздик и хризантем"""
839,2,"Order bouquet of alstromeria, carnations &amp; chrysanthemums with delivery to Belarus","""Order Stunning Alstromeria, Carnations & Chrysanthemums for Belarus"""
593,1,"Оформите заказ на букет из роз и альстромерий &quot;Изящный выбор&quot; с доставкой Минск, Беларусь","**Закажите букет ""Изящный выбор"": розы и альстромерии с доставкой в Минск**"
593,2,Buy bouquet of roses and alstromerias &quot;Elegant Choice&quot; with delivery to Minsk,"""Order Elegant Choice: Roses & Alstromerias Delivered to Minsk!"""
611,1,"Доставка кофе молотый &quot;Lavazza&quot; espresso, жареный по всей Беларуси","Доставка молотого кофе ""Lavazza"" espresso по всей Беларуси!"
611,2,"Deliver coffee &quot;LAVAZZA&quot; espresso, roasted to Minsk and Belarus","""Premium Lavazza Espresso – Freshly Roasted to Minsk & Belarus"""
934,1,Доставка букет цветов &quot;Грация&quot; по Минску – удобно и быстро,"Доставка букета цветов ""Грация"" по Минску – быстро и удобно"
937,1,"Доставить фольгированный шарик &quot;С Днём Рождения&quot;, №1 по Минску и Беларуси","Доставить шарик ""С Днём Рождения"" по Минску и Беларуси быстро!"
937,2,"Place an order for foil&amp;mylar balloon sweet holiday № 3 with delivery Minsk, Belarus",**Order Foil & Mylar Balloon Sweet Holiday № 3 for Minsk Delivery**
690,1,"Оформите заказ на мягкая игрушка собачки &quot;Буф&quot;, чёрный с доставкой Минск, Беларусь","## Заказ мягкой игрушки собачки ""Буф"" черного цвета с доставкой в Минск"
690,2,"Buy soft toy dog &quot;Buf&quot;, black with delivery to Minsk","""Shop the Adorable Black Soft Toy Dog 'Buf' - Delivery to Minsk!"""
662,2,Delivery of set of 3 helium many-coloured ballons in Minsk - convenient and fast,"""Fast Delivery of Many-Coloured Helium Balloons in Minsk"""
860,1,Доставить цветы в коробке &quot;Яркое впечатление&quot; по Минску и Беларуси,"Доставка цветов в коробке ""Яркое впечатление"" по Минску и Беларуси"
860,2,Fast delivery of flowers in a box &quot;Vivid Impression&quot; in Minsk,"""Fast Delivery of 'Vivid Impression' Flowers in a Box in Minsk!"""
567,1,Доставка букет из роз и гербер &quot;Летняя фантазия&quot; по Минску – удобно и быстро,"Доставка букета из роз и гербер ""Летняя фантазия"" в Минске"
567,2,Delivery of flower hand-tied bouquet &quot;Summer Fantasy&quot; in Minsk - convenient and fast,"""Fast & Convenient Delivery of 'Summer Fantasy' Bouquet in Minsk"""
757,1,"Быстрая доставка фольгированный шарик &quot;Моя Любовь&quot;, №1 в Минске","""Заказывайте Быструю Доставку Фольгированного Шарика 'Моя Любовь'"""
757,2,Deliver foil&amp;mylar balloon &quot;My Love&quot; filled with helium № 56 to Minsk and Belarus,"""Shop Mylar & Foil Helium Balloon 'My Love' for Minsk & Belarus"""
557,1,"Закажите набор конфет &quot;Столичный&quot;, 770 г. с доставкой в Беларуси","Закажите набор конфет ""Столичный"" 770 г с доставкой в Беларусь!"
557,2,"Best prices for assorted candies &quot;Stolichny&quot;, 770 g with delivery to Minsk","""Top Deals on Stolichny Assorted Candies 770g Delivered to Minsk!"""
953,1,"Купить открытка &quot;С Новым Годом&quot; №1, ручная работа с доставкой по Минску","Купите открытку ""С Новым Годом"" №1 ручной работы с доставкой"
953,2,"Best prices for postcard &quot;happy new year&quot; №1, handmade with delivery to Minsk","""Best Prices for Handmade 'Happy New Year' Postcards with Delivery"""
538,1,Быстрая доставка vip букет из 51 красной розы в Минске,Быстрая доставка VIP букета из 51 красной розы в Минске!
538,2,Best prices for vip bouquet of 51 red roses with delivery to Minsk,"""Best Prices on VIP Bouquet: 51 Red Roses Delivered to Minsk!"""
908,1,Доставка белые лилии и красные розы по Минску – удобно и быстро,Доставка белых лилий и красных роз по Минску – просто и быстро!
908,2,"Place an order for white lilies and red roses with delivery Minsk, Belarus","""Order Stunning White Lilies & Red Roses - Delivery in Minsk, Belarus!"""
661,1,Купить фонарь подвесной &quot;Лягушка&quot;. в Минске,"Купить подвесной фонарь ""Лягушка"" в Минске – удивительный выбор!"
783,1,Закажите букет из фиолетовых альстромерий &quot;Океан Любви&quot; с доставкой в Беларуси,"Закажите букет фиолетовых альстромерий ""Океан Любви"" с доставкой в Беларуси"
783,2,Order purple alstroemeria bouquet &quot;Ocean of Love&quot; with delivery to Belarus,"""Order Stunning Purple Alstroemeria Bouquet 'Ocean of Love' for Belarus"""
992,2,"Place an order for coffee box №3 with delivery Minsk, Belarus","""Order Coffee Box №3 for Delivery in Minsk, Belarus Today!"""
708,1,Лучшие цены на горшечное растение в кашпо с доставкой по Минску,"""Горшечные растения в кашпо: лучшие цены и доставка по Минску!"""
708,2,Delivery of potted plant in Minsk - convenient and fast,"""Convenient and Fast Delivery of Potted Plants in Minsk"""
689,1,"Купить мягкая игрушка собачки &quot;Буф&quot;, кофейный в Минске","Купить мягкую игрушку собачки ""Буф"" кофейного цвета в Минске"
566,1,Быстрая доставка букет из гербер и хризантем &quot;Красно-Белые Сны&quot; в Минске,"""Закажите букет из гербер и хризантем 'Красно-Белые Сны' в Минске!"""
566,2,Order flowers bouquet hand-tied &quot;red&amp; white dream&quot; with delivery to Belarus,"""Order 'Red & White Dream' Hand-Tied Bouquet for Belarus Delivery"""
919,1,Закажите букет из красных роз и белых хризантем с доставкой в Беларуси,"""Букет из красных роз и белых хризантем с доставкой в Беларусь"""
919,2,Delivery of bouquet of red roses and white chrysanthemums in Minsk - convenient and fast,"""Fast Delivery of Red Roses & White Chrysanthemums in Minsk"""
582,1,Доставить букет из разноцветных роз &quot;Радуга&quot; по Минску и Беларуси,"Доставка букета ""Радуга"": разноцветные розы по Минску и Беларуси"
582,2,Order bouquet of multicolored roses &quot;Rainbow&quot; with delivery to Belarus,"""Order Multicolored 'Rainbow' Roses with Delivery to Belarus"""
861,1,Лучшие цены на цветы в коробке &quot;Единственной и Неповторимой&quot; с доставкой по Минску,"""Цветы в коробке 'Единственной и Неповторимой' - лучшие цены!"""
861,2,Deliver flowers in a box &quot;The One And Only&quot; to Minsk and Belarus,"""Send 'The One And Only' Flower Box to Minsk & Belarus Today!"""
807,1,Закажите букет из 25 разноцветных гербер &quot;Цветочная Страна Чудес&quot; с доставкой в Беларуси,"Закажите букет из 25 гербер ""Цветочная Страна Чудес"" с доставкой!"
807,2,Buy hand- tied bouquet of multi-colored gerberas &quot;Floral Wonderland&quot; with delivery to Minsk,"""Order Hand-Tied Multi-Colored Gerbera Bouquets for Minsk Delivery!"""
791,1,Доставить букет из 19 хризантем &quot;Радуга Любви&quot; по Минску и Беларуси,"Доставка букета из 19 хризантем ""Радуга Любви"" по Минску!"
791,2,Deliver bouquet of 19 chrysanthemums &quot;Rainbow of Love&quot; to Minsk and Belarus,"""Vibrant 19 Chrysanthemums 'Rainbow of Love' - Deliver to Minsk, Belarus"""
669,1,"Оформите заказ на букет из роз и лилий &quot;Бесконечная романтика&quot; с доставкой Минск, Беларусь","Букет ""Бесконечная романтика"": розы и лилии с доставкой в Минск"
669,2,"Place an order for flowers bouquet &quot;Timeless Romance&quot; with delivery Minsk, Belarus",## Order the Timeless Romance Flower Bouquet for Minsk Delivery Today!
763,1,Доставить букет из 25 жёлтых и красных тюльпанов по Минску и Беларуси,Доставка букетов из 25 жёлтых и красных тюльпанов в Минске
763,2,Fast delivery of flower bouquet of 25 red &amp; yellow tulips in Minsk,"""Fast Delivery: 25 Red & Yellow Tulip Bouquets in Minsk!"""
706,1,"Лучшие цены на фольгированный шарик &quot;Смайл&quot;, №1 с доставкой по Минску","Лучшие цены на фольгированный шарик ""Смайл"" с доставкой в Минск"
706,2,Deliver foil&amp;mylar balloon &quot;Smiley&quot; filled with helium № 1 to Minsk and Belarus,"""Shop Foil & Mylar Helium 'Smiley' Balloons for Minsk & Belarus"""
660,1,Купить фонарь подвесной &quot;Цветы любви&quot;. с доставкой по Минску,"Купить подвесной фонарь ""Цветы любви"" с доставкой по Минску"
660,2,Best prices for a lantern hung &quot;Flowers of Love&quot; with delivery to Minsk,"""Order 'Flowers of Love' Lantern at Best Prices with Minsk Delivery!"""
952,2,Best prices for bouquet of red carnations with delivery to Minsk,"""Shop Best Prices for Red Carnation Bouquets Delivered to Minsk!"""
546,1,Закажите vip букет из 201 красной розы с доставкой в Беларуси,Закажите VIP букет из 201 красной розы с доставкой в Беларуси!
546,2,Deliver vip bouquet of 201 red roses to Minsk and Belarus,"""Stunning VIP Bouquet of 201 Red Roses Delivered to Minsk, Belarus"""
926,1,Быстрая доставка открытка &quot;Котик с сердечками&quot; №1 в Минске,"Быстрая доставка открытки ""Котик с сердечками"" №1 в Минске"
926,2,"Place an order for postcard &quot;Cat with hearts&quot; №1 with delivery Minsk, Belarus","Order ""Cat with Hearts"" Postcard №1 - Delivery to Minsk, Belarus!"
775,1,Лучшие цены на цветочная композиция  &quot;Корзинка Полевых цветов&quot; с доставкой по Минску,"""Корзинка Полевых цветов: лучшие цены и доставка по Минску!"""
775,2,Buy flower arrangement  &quot;Wildflowers Basket&quot; in Minsk,"""Order Beautiful 'Wildflowers Basket' Flower Arrangement in Minsk"""
976,1,Доставка букет из 7 разноцветных хризантем по всей Беларуси,Доставка букета из 7 разноцветных хризантем по Беларуси!
976,2,Order bouquet of 7 multicolored chrysanthemums with delivery to Belarus,"""Order 7 Multicolored Chrysanthemums bouquet with Belarus Delivery"""
756,1,"Закажите фольгированный шарик &quot;Серебряное сердце&quot;, №1 с доставкой в Беларуси","Закажите фольгированный шарик ""Серебряное сердце"" с доставкой в Беларусь!"
756,2,Deliver foil&amp;mylar balloon &quot;Silver heart&quot; filled with helium № 45 to Minsk and Belarus,"""Shop Silver Heart Foil & Mylar Balloon with Helium № 45 - Minsk"""
762,1,Купить букет из 39 розовых тюльпанов с доставкой по Минску,Купить букет из 39 розовых тюльпанов с доставкой в Минске
762,2,Fast delivery of bouquet of 39 pink tulips in Minsk,"""Fast Delivery of 39 Pink Tulips Bouquet in Minsk - Shop Now!"""
871,1,"Оформите заказ на плюшевый мишка с бантом, розовый с доставкой Минск, Беларусь",Закажите розового плюшевого мишку с бантом с доставкой в Минск!
871,2,"Delivery of soft toy teddy bear with bow, pink all over Belarus","""Charming Pink Teddy Bear with Bow - Perfect Soft Toy Delivery in Belarus!"""
688,1,"Быстрая доставка мягкая игрушка собачки &quot;Буф&quot;, бурый в Минске","""Быстрая доставка мягкой игрушки собачки 'Буф' в Минске!"""
688,2,"Fast delivery of soft toy dog &quot;Buf&quot;, brown in Minsk","""Fast Delivery of Brown Soft Toy Dog 'Buf' in Minsk – Shop Now!"""
814,1,Купить букет из розовых роз и белых лилий &quot;Адель&quot; с доставкой по Минску,"Купить букет ""Адель"": розовые розы и белые лилии с доставкой"
814,2,Delivery of bouquet of 7 pink roses&amp; white lilies &quot;Adele&quot; in Minsk - convenient and fast,"""Convenient & Fast Delivery of 7 Pink Roses & White Lilies in Minsk"""
867,1,Доставить подарок в коробке &quot;Сладкоежка &quot; по Минску и Беларуси,"Доставка подарка в коробке ""Сладкоежка"" по Минску и Беларуси!"
867,2,"Place an order for gift in the box &quot;Sweet tooth &quot; with delivery Minsk, Belarus","""Indulge Your Sweet Tooth: Order Gifts for Delivery in Minsk"""
687,1,"Оформите заказ на мягкая игрушка &quot;Слоник&quot;, валентинка с доставкой Минск, Беларусь","Закажите мягкую игрушку ""Слоник"" - валентинку с доставкой в Минск!"
687,2,"Buy soft toy &quot;Elephant&quot;, valentine with delivery to Minsk","""Shop Adorable Elephant Soft Toys for Valentine’s Delivery to Minsk!"""
716,1,"Оформите заказ на букет из 21 жёлтой розы с доставкой Минск, Беларусь",Закажите букет из 21 жёлтой розы с доставкой в Минск!
806,1,Доставка букет из 23 разноцветных гербер по Минску – удобно и быстро,"""Быстрая доставка букета из 23 разноцветных гербер по Минску"""
806,2,Deliver hand-tied bouquet of 23 multi- colored gerberas to Minsk and Belarus,"""Stunning Hand-Tied Bouquet of 23 Multi-Colored Gerberas to Minsk"""
895,1,Лучшие цены на белые лилии в корзине с доставкой по Минску,"""Лучшие цены на белые лилии с доставкой по Минску!"""
895,2,Buy white lilies in a basket with delivery to Minsk,"""Order White Lilies in a Basket with Delivery to Minsk Today!"""
925,1,"Быстрая доставка открытка &quot;Очень-очень, слов нет...&quot; №1 в Минске","""Быстрая доставка открытки «Очень-очень, слов нет...» в Минске"""
925,2,"Best prices for postcard &quot;Very, very, no words...&quot; №1 with delivery to Minsk","""Discover Best Prices on Postcard 'Very, Very, No Words...' №1 - Delivery to Minsk!"""
734,1,Доставка красная пуансеттия в горшке по всей Беларуси,Доставка красной пуансеттии в горшке по всей Беларуси!
734,2,Buy red poinsettia plant with seasonal decoration with delivery to Minsk,"""Order Red Poinsettia Plant with Seasonal Decor - Delivery to Minsk!"""
683,1,Купить vip букет из 101 белой и кремовой розы в Минске,Купить VIP букет из 101 белой и кремовой розы в Минске!
683,2,Delivery of vip bouquet 101 white and cream roses in Minsk - convenient and fast,"""Fast Delivery of VIP Bouquet: 101 White & Cream Roses in Minsk"""
786,1,Лучшие цены на букет из альстромерий и роз &quot;Огонь и вода&quot; с доставкой по Минску,"""Букет из альстромерий и роз 'Огонь и вода' по лучшим ценам"""
786,2,Buy bouquet of alstroemeria&amp;red roses &quot;Fire and water&quot; in Minsk,"""Stunning Alstroemeria & Red Roses Bouquet 'Fire and Water' in Minsk"""
1005,1,Лучшие цены на букет цветов 'всплеск солнечного света' с доставкой по Минску,Лучшие цены на букет 'всплеск солнечного света' с доставкой!
1005,2,Delivery of bouquet of flowers 'sunshine splash' all over Belarus,"""Brighten Your Day with 'Sunshine Splash' Flower Delivery in Belarus"""
675,1,Доставка композиция &quot;Королевские орхидеи&quot; по Минску – удобно и быстро,"Доставка композиции ""Королевские орхидеи"" по Минску быстро и удобно"
675,2,Best prices for regal orchids plants with delivery to Minsk,"""Best Prices on Regal Orchids Plants with Delivery to Minsk!"""
982,1,Закажите королевская орхидея белая с доставкой в Беларуси,Закажите белую королевскую орхидею с доставкой в Беларусь!
981,1,Доставка королевская орхидея жёлтая по всей Беларуси,Доставка жёлтой королевской орхидеи по всей Беларуси!
707,1,Доставка черная мини-орхидея в кашпо по Минску – удобно и быстро,Доставка черной мини-орхидеи в кашпо по Минску — быстро и удобно!
707,2,Delivery of black mini orchid in a planter all over Belarus,"""Elegant Black Mini Orchid Planters Available for Delivery in Belarus"""
590,1,Лучшие цены на розовая мини-орхидея в кашпо с доставкой по Минску,Лучшие цены на розовую мини-орхидею в кашпо с доставкой в Минске
590,2,"Place an order for pink mini orchid in a planter with delivery Minsk, Belarus","Order Beautiful Pink Mini Orchid in Planter for Minsk, Belarus!"
1019,1,Купить букет из хризантем и эустомы с доставкой по Минску,Купить букет хризантем и эустомы с доставкой по Минску
1019,2,Order bouquet of chrysanthemums and eustoma with delivery to Belarus,"""Order Stunning Chrysanthemums & Eustoma Bouquets for Belarus Delivery"""
1022,1,"Оформите заказ на новогодний букет цветов &quot;Красное пламя&quot; с доставкой Минск, Беларусь","Закажите новогодний букет ""Красное пламя"" с доставкой в Минск!"
1022,2,"Place an order for new year's bouquet of flowers &quot;Red Flame&quot; with delivery Minsk, Belarus","**Order the Stunning ""Red Flame"" New Year's Bouquet for Minsk!**"
1021,1,Купить нежный букет из роз и хризантем в белых тонах с доставкой по Минску,Купить нежный букет из роз и хризантем с доставкой по Минску
1021,2,"Place an order for delicate bouquet of roses and chrysanthemums in white tones with delivery Minsk, Belarus",**Elegant White Roses and Chrysanthemums Bouquet Delivery in Minsk**
1024,1,"Доставка открытка &quot;С Новым Годом&quot; №7, ручная работа по Минску – удобно и быстро","Доставка открытки ""С Новым Годом"" №7 по Минску – быстро и удобно!"
1024,2,"Delivery of postcard &quot;Happy New Year&quot; no. 7, handmade all over Belarus","""Shop Handmade 'Happy New Year' Postcard No. 7 from Belarus"""
1023,1,Быстрая доставка букет из гортензии и цимбидиума &quot;Экзотик&quot; в Минске,"""Быстрая доставка букета из гортензии и цимбидиума в Минске"""
1023,2,Order bouquet of hydrangea and cymbidium &quot;Exotic&quot; with delivery to Belarus,"""Order Exotic Hydrangea and Cymbidium Bouquet - Delivery to Belarus!"""
1026,1,"Доставка микс букет из хризантем, альстромерий и роз по всей Беларуси","Доставка микс букета: хризантемы, альстромерии и розы в Беларуси"
1026,2,"Place an order for mix bouquet of chrysanthemums, alstroemeria and roses with delivery Minsk, Belarus","**Order a Vibrant Mix Bouquet of Chrysanthemums, Alstroemeria & Roses for Delivery in Minsk, Belarus**"
1027,1,"Быстрая доставка букет из розовых лилий, гвоздик и альстромерий в Минске","""Быстрая доставка букета из розовых лилий и гвоздик в Минске"""
1027,2,"Delivery of bouquet of pink lilies, carnations and alstroemerias in Minsk - convenient and fast","""Fast Delivery of Pink Lilies, Carnations & Alstroemerias in Minsk"""
1020,1,Доставка букет из цимбидиумов с оформлением по всей Беларуси,Доставка букетов из цимбидиумов по всей Беларуси с оформлением!
